id;direction;distance;len;Кол-во пиков;Сред.зн.пика;Min;Max;Медиана;Смещение низ;Смещение верх;Смещение;Mean;Геом.сред.;Гарм.сред.;Мода;Частота;Сумма;Размах;Ниж.квартиль;Верх.квартиль;Дисперсия;Асимметрия;Куртозис;Std откл.; Коэф.вариации;Std ошибка;Тест Граббса;p_value
0;2;3854;814;157;397.93;3.411;6.943;5.055;1.644;1.888;0.244;4.925;4.861;4.796;3.533;2;4008.889;3.531;4.219;5.551;0.604;-0.186;-1.012;0.777;0.158;0.027;0.0;1.0
0;0;3854;814;138;381.333;2.995;44.234;4.686;1.691;39.548;37.857;6.594;5.448;4.91;4.939;2;5367.572;41.239;4.268;5.321;32.922;3.12;10.355;5.738;0.87;0.201;0.0;1.0
0;0;3853;814;168;412.887;3.302;16.985;4.999;1.697;11.986;10.289;5.601;5.288;5.064;3.302;1;4559.203;13.683;4.486;5.527;5.086;2.352;5.857;2.255;0.403;0.079;0.0;1.0
0;2;3852;814;170;404.276;3.515;9.333;5.307;1.792;4.026;2.233;5.19;5.088;4.992;3.824;2;4224.708;5.818;4.279;5.81;1.131;0.844;0.959;1.064;0.205;0.037;0.0;1.0
0;2;3849;814;151;398.55;2.832;17.655;4.897;2.064;12.758;10.694;5.742;5.237;4.854;3.127;2;4674.275;14.823;3.646;6.81;7.521;1.536;2.056;2.743;0.478;0.096;0.0;1.0
0;0;3848;814;131;429.977;3.782;61.26;5.355;1.573;55.905;54.332;10.732;7.449;6.098;3.782;1;8735.83;57.477;4.423;9.982;140.136;2.186;3.87;11.838;1.103;0.415;0.0;1.0
0;0;3845;814;155;410.077;3.489;70.936;4.804;1.315;66.131;64.816;6.421;5.37;5.01;3.489;1;5226.289;67.446;4.201;5.53;50.294;5.689;35.562;7.092;1.105;0.249;0.0;1.0
0;2;3843;814;123;433.756;2.997;26.003;4.955;1.959;21.047;19.088;6.318;5.415;4.929;2.997;1;5142.994;23.006;3.78;5.545;21.533;2.652;6.446;4.64;0.734;0.163;0.0;1.0
0;2;3842;814;168;396.113;2.885;38.208;4.646;1.76;33.562;31.801;6.558;5.329;4.76;4.688;2;5337.936;35.322;3.645;5.082;33.929;2.831;8.07;5.825;0.888;0.204;0.0;1.0
0;0;3842;814;104;416.856;2.049;137.216;6.692;4.643;130.524;125.881;23.026;9.657;5.199;2.644;2;18743.541;135.167;2.74;33.089;973.81;1.765;2.279;31.206;1.355;1.094;0.0;1.0
0;4;3840;814;164;414.299;3.518;6.636;4.95;1.432;1.685;0.253;4.951;4.89;4.829;4.963;2;4029.905;3.118;4.267;5.606;0.594;0.056;-1.169;0.771;0.156;0.027;0.0;1.0
0;0;3839;814;164;430.079;3.002;22.786;4.888;1.886;17.897;16.011;5.983;5.413;5.019;4.631;2;4869.819;19.784;4.326;6.312;9.881;1.993;4.027;3.143;0.525;0.11;0.0;1.0
0;4;3839;814;173;416.474;3.14;9.174;5.007;1.867;4.167;2.3;4.794;4.702;4.611;3.375;2;3902.399;6.035;3.919;5.469;0.901;0.426;0.091;0.949;0.198;0.033;0.0;1.0
0;0;3839;814;162;404.951;2.758;54.768;14.251;11.493;40.517;29.024;16.802;13.027;9.55;40.89;2;13677.213;52.01;8.62;23.088;126.971;0.915;0.177;11.268;0.671;0.395;0.0;1.0
0;2;3837;814;157;397.35;3.429;9.301;4.941;1.513;4.36;2.847;4.955;4.849;4.752;4.698;2;4033.286;5.873;4.027;5.469;1.172;1.192;1.85;1.083;0.218;0.038;0.0;1.0
0;0;3836;814;149;409.315;3.238;44.587;4.859;1.62;39.728;38.108;7.631;5.731;5.006;5.068;2;6211.657;41.348;3.945;5.363;68.337;2.689;6.206;8.267;1.083;0.29;0.0;1.0
0;0;3833;814;130;415.031;2.198;93.776;10.163;7.965;83.613;75.648;18.805;11.139;6.826;2.198;1;15307.178;91.578;4.26;30.314;343.718;1.245;0.851;18.54;0.986;0.65;0.0;1.0
0;0;3832;814;146;414.308;3.545;43.405;5.256;1.711;38.149;36.438;7.478;6.014;5.363;3.545;1;6087.148;39.86;4.19;5.895;45.941;2.598;6.022;6.778;0.906;0.238;0.0;1.0
0;2;3831;814;162;408.586;2.234;121.121;3.839;1.605;117.282;115.677;14.208;6.97;4.757;2.234;1;11565.43;118.887;3.5;15.949;435.282;2.402;5.835;20.863;1.468;0.731;0.0;1.0
0;4;3828;814;162;400.006;3.63;6.435;4.945;1.314;1.491;0.176;4.965;4.91;4.854;5.281;2;4041.382;2.805;4.339;5.599;0.544;0.074;-1.17;0.738;0.149;0.026;0.0;1.0
1;0;3828;814;152;392.829;3.184;6.71;4.644;1.461;2.066;0.605;4.689;4.629;4.57;3.184;1;3816.752;3.526;4.057;5.278;0.573;0.382;-0.63;0.757;0.162;0.027;0.0;1.0
0;0;3825;814;132;405.515;2.959;117.311;4.671;1.712;112.64;110.928;13.695;6.994;5.246;3.387;2;11147.574;114.352;3.748;9.923;504.623;2.696;6.354;22.464;1.64;0.787;0.0;1.0
0;2;3825;814;151;418.159;3.441;21.008;5.514;2.073;15.494;13.421;6.094;5.732;5.466;3.574;2;4960.309;17.568;4.72;6.173;6.331;2.464;7.697;2.516;0.413;0.088;0.0;1.0
0;0;3825;814;133;406.06;2.37;97.096;14.864;12.494;82.232;69.738;21.361;13.732;8.685;2.684;2;17388.109;94.726;6.806;27.978;408.761;1.525;1.831;20.218;0.946;0.709;0.0;1.0
0;0;3823;814;146;415.808;2.671;97.764;4.427;1.756;93.337;91.581;21.014;9.608;5.756;3.142;2;17105.533;95.092;3.623;34.443;711.219;1.387;0.544;26.669;1.269;0.935;0.0;1.0
0;2;3820;814;147;416.401;3.407;7.241;5.118;1.711;2.123;0.412;5.154;5.073;4.989;3.407;1;4195.485;3.834;4.432;5.938;0.817;-0.044;-1.052;0.904;0.175;0.032;0.0;1.0
0;4;3819;814;153;407.144;3.064;38.85;5.147;2.083;33.702;31.619;7.055;5.913;5.262;3.308;2;5742.806;35.785;3.914;7.105;27.947;2.412;6.221;5.286;0.749;0.185;0.0;1.0
0;2;3819;814;156;407.449;2.86;12.208;4.543;1.682;7.666;5.984;4.588;4.398;4.248;6.164;2;3734.446;9.348;3.514;4.971;2.296;2.142;5.589;1.515;0.33;0.053;0.0;1.0
0;2;3818;814;175;403.343;3.764;7.127;5.507;1.743;1.62;-0.123;5.421;5.356;5.29;5.327;2;4412.316;3.363;4.724;6.09;0.677;-0.125;-1.044;0.823;0.152;0.029;0.0;1.0
0;4;3818;814;166;392.494;2.897;26.973;4.69;1.793;22.283;20.49;6.062;5.272;4.82;4.771;2;4934.721;24.076;3.979;5.215;16.822;2.544;6.618;4.102;0.677;0.144;0.0;1.0
1;2;3818;814;149;400.383;2.65;69.828;4.617;1.967;65.211;63.245;11.21;6.923;5.265;4.676;2;9124.698;67.178;4.185;12.885;189.625;2.217;4.435;13.77;1.228;0.483;0.0;1.0
0;2;3816;814;164;416.756;3.519;6.758;5.259;1.74;1.498;-0.242;5.139;5.071;5.001;4.638;2;4183.124;3.238;4.421;5.819;0.675;-0.163;-1.151;0.822;0.16;0.029;0.0;1.0
0;0;3815;814;149;416.141;2.768;115.107;4.967;2.199;110.14;107.941;16.184;8.331;5.716;2.768;1;13174.08;112.34;3.752;15.493;476.876;1.963;3.134;21.837;1.349;0.765;0.0;1.0
0;0;3813;814;136;409.456;3.001;20.84;4.694;1.694;16.146;14.453;5.018;4.753;4.566;4.844;2;4084.897;17.84;3.799;5.167;4.161;3.184;13.26;2.04;0.406;0.071;0.0;1.0
0;2;3812;814;160;407.256;3.73;6.978;5.239;1.509;1.739;0.23;5.258;5.193;5.126;3.73;1;4280.328;3.248;4.592;6.014;0.677;-0.048;-1.165;0.823;0.156;0.029;0.0;1.0
0;2;3812;814;166;405.898;3.123;8.357;4.585;1.462;3.773;2.31;4.491;4.416;4.342;4.78;2;3656.068;5.235;3.683;5.013;0.702;0.628;1.024;0.838;0.186;0.029;0.0;1.0
0;0;3806;814;144;400.056;3.75;29.682;7.027;3.277;22.655;19.379;9.586;8.14;7.105;5.412;2;7803.275;25.932;5.09;12.769;34.395;1.137;0.322;5.865;0.612;0.206;0.0;1.0
1;0;3801;814;163;409.282;2.736;88.998;22.065;19.329;66.934;47.605;28.759;17.918;10.19;3.184;2;23409.772;86.262;6.926;51.682;573.215;0.636;-0.952;23.942;0.833;0.839;0.0;1.0
1;4;3801;814;165;418.418;2.53;78.63;4.502;1.972;74.128;72.157;11.385;6.655;5.095;2.53;1;9267.263;76.1;4.008;8.644;254.892;2.54;5.692;15.965;1.402;0.56;0.0;1.0
1;4;3801;814;146;409.425;2.638;95.447;4.433;1.795;91.014;89.219;12.272;6.725;5.037;2.638;1;9989.73;92.808;3.934;9.67;330.045;2.563;5.921;18.167;1.48;0.637;0.0;1.0
0;2;3800;814;176;408.756;3.432;6.444;4.901;1.469;1.543;0.074;4.818;4.76;4.702;5.424;2;3921.914;3.011;4.165;5.397;0.547;0.006;-1.121;0.74;0.154;0.026;0.0;1.0
0;2;3800;814;138;406.877;3.479;20.742;5.504;2.025;15.237;13.212;6.144;5.637;5.311;3.479;1;5000.922;17.262;4.287;6.095;9.897;2.42;5.481;3.146;0.512;0.11;0.0;1.0
0;0;3798;814;152;399.638;3.154;63.744;5.331;2.178;58.413;56.235;8.06;6.203;5.455;3.154;1;6560.924;60.59;4.516;6.749;75.612;3.264;10.822;8.696;1.079;0.305;0.0;1.0
0;4;3795;814;123;400.057;2.357;103.437;3.475;1.118;99.962;98.844;10.489;5.351;3.991;2.357;1;8537.888;101.08;2.837;7.234;284.416;2.707;7.122;16.865;1.608;0.591;0.0;1.0
0;2;3794;814;140;434.079;3.536;43.826;5.633;2.097;38.192;36.095;9.135;6.75;5.77;3.898;2;7436.241;40.29;4.251;6.26;92.642;2.36;4.359;9.625;1.054;0.337;0.0;1.0
0;2;3793;814;156;410.75;2.92;85.483;4.363;1.442;81.121;79.678;12.904;7.021;5.239;4.241;2;10503.57;82.563;3.944;8.707;333.538;2.176;3.675;18.263;1.415;0.64;0.0;1.0
0;0;3793;814;149;409.376;3.333;25.879;5.078;1.745;20.801;19.056;5.901;5.295;4.957;3.58;2;4803.013;22.546;3.976;5.684;13.579;3.127;10.275;3.685;0.625;0.129;0.0;1.0
0;4;3787;814;170;409.741;3.3;6.083;4.672;1.371;1.411;0.04;4.595;4.547;4.498;3.868;2;3740.536;2.783;4.047;5.105;0.432;-0.113;-1.076;0.657;0.143;0.023;0.0;1.0
0;0;3785;814;148;398.081;2.955;96.837;9.757;6.802;87.08;80.278;17.202;10.79;7.514;22.895;2;14002.523;93.883;4.06;22.195;360.476;2.044;3.754;18.986;1.104;0.665;0.0;1.0
0;0;3783;814;169;404.751;2.753;96.945;16.715;13.963;80.229;66.267;26.623;15.151;8.514;3.22;2;21671.241;94.192;4.527;42.903;640.317;0.904;-0.499;25.304;0.95;0.887;0.0;1.0
0;4;3778;814;158;394.93;3.37;18.644;5.035;1.665;13.609;11.945;5.297;5.068;4.907;4.845;2;4311.805;15.274;4.158;5.492;3.731;3.208;12.811;1.931;0.365;0.068;0.0;1.0
1;0;3777;814;150;405.407;2.288;130.747;6.915;4.627;123.832;119.204;22.174;10.399;6.069;3.072;2;18049.547;128.459;3.323;30.902;833.113;1.774;2.318;28.864;1.302;1.012;0.0;1.0
0;4;3776;814;141;392.752;3.011;34.741;4.726;1.716;30.015;28.299;6.027;5.131;4.698;5.152;2;4906.133;31.73;3.68;5.285;23.432;3.221;10.663;4.841;0.803;0.17;0.0;1.0
0;0;3773;814;156;391.686;2.09;97.23;3.65;1.56;93.58;92.02;12.937;6.682;4.535;3.463;2;10530.45;95.14;3.296;18.305;302.713;2.149;4.525;17.399;1.345;0.61;0.0;1.0
0;2;3772;814;152;406.895;3.376;30.689;5.298;1.922;25.391;23.468;8.081;6.341;5.503;5.269;2;6577.804;27.313;4.253;5.928;51.199;2.017;2.727;7.155;0.885;0.251;0.0;1.0
0;0;3770;814;178;400.865;3.152;60.294;5.355;2.204;54.938;52.735;10.262;6.836;5.638;3.152;1;8352.964;57.142;4.107;6.789;165.835;2.456;4.824;12.878;1.255;0.451;0.0;1.0
0;0;3768;814;161;411.13;2.88;168.549;11.685;8.805;156.864;148.059;27.721;12.023;6.478;3.249;2;22565.24;165.669;3.359;30.086;1453.055;1.986;3.201;38.119;1.375;1.336;0.0;1.0
0;0;3767;814;184;414.033;2.894;56.688;10.291;7.397;46.397;39.0;13.398;10.018;7.636;3.82;2;10905.948;53.794;4.577;17.629;111.469;1.374;1.488;10.558;0.788;0.37;0.0;1.0
1;0;3766;814;196;407.811;2.726;108.312;13.125;10.399;95.187;84.787;26.387;12.374;6.435;2.896;2;21479.381;105.586;3.261;41.353;887.896;1.165;0.041;29.798;1.129;1.044;0.0;1.0
0;0;3762;814;178;398.938;3.347;57.474;7.549;4.202;49.926;45.723;11.359;8.56;6.966;3.347;1;9245.927;54.128;4.422;13.791;105.378;2.209;4.936;10.265;0.904;0.36;0.0;1.0
0;0;3762;814;152;404.171;2.171;32.394;3.868;1.697;28.526;26.828;5.578;4.562;4.052;2.171;1;4540.882;30.223;3.38;5.27;22.781;2.749;7.552;4.773;0.856;0.167;0.0;1.0
0;2;3761;814;161;406.373;3.469;26.374;5.502;2.033;20.872;18.839;7.642;6.407;5.715;5.578;2;6220.422;22.905;4.421;9.096;31.042;1.935;2.595;5.572;0.729;0.195;0.0;1.0
0;0;3759;814;163;414.288;3.939;28.04;5.627;1.687;22.413;20.726;9.577;8.036;7.018;5.178;2;7795.693;24.101;5.109;12.829;38.444;1.169;0.062;6.2;0.647;0.217;0.0;1.0
1;0;3757;814;182;403.692;2.734;79.64;4.789;2.055;74.851;72.796;13.205;7.799;5.68;3.188;2;10748.727;76.906;4.223;15.737;257.327;1.903;2.716;16.041;1.215;0.562;0.0;1.0
0;2;3756;814;163;413.706;2.195;127.066;3.91;1.716;123.156;121.44;15.36;7.159;4.791;3.465;2;12502.811;124.871;3.477;15.042;549.978;2.367;5.157;23.452;1.527;0.822;0.0;1.0
0;2;3755;814;145;395.145;3.173;35.519;4.877;1.704;30.642;28.938;7.13;5.792;5.112;5.04;2;5803.809;32.346;3.933;6.458;34.827;2.288;4.764;5.901;0.828;0.207;0.0;1.0
0;2;3753;814;154;433.26;2.195;138.449;3.867;1.673;134.582;132.909;14.897;7.113;4.773;3.583;2;12126.161;136.254;3.502;15.621;501.28;2.458;6.129;22.389;1.503;0.785;0.0;1.0
0;0;3751;814;172;412.866;2.491;99.66;4.698;2.207;94.962;92.754;17.389;9.069;5.952;4.619;2;14154.864;97.169;4.224;24.096;458.923;1.588;1.47;21.422;1.232;0.751;0.0;1.0
0;2;3751;814;158;396.677;3.635;6.739;5.176;1.541;1.563;0.023;5.17;5.112;5.054;3.635;1;4208.712;3.104;4.495;5.799;0.594;0.026;-1.115;0.771;0.149;0.027;0.0;1.0
0;0;3751;814;134;414.582;2.631;39.262;4.29;1.658;34.972;33.314;6.274;4.985;4.409;2.975;2;5107.148;36.631;3.442;4.716;35.24;2.829;7.744;5.936;0.946;0.208;0.0;1.0
0;4;3751;814;169;411.497;3.377;6.666;4.987;1.61;1.679;0.069;4.814;4.752;4.691;4.052;2;3918.203;3.289;4.113;5.468;0.576;-0.057;-1.318;0.759;0.158;0.027;0.0;1.0
0;0;3748;814;158;420.924;3.192;67.278;4.145;0.953;63.133;62.179;6.206;4.849;4.451;3.622;2;5051.451;64.086;3.697;4.97;68.149;5.107;27.387;8.255;1.33;0.289;0.0;1.0
1;2;3743;814;181;415.613;2.631;119.266;17.904;15.273;101.362;86.09;23.038;13.612;8.031;2.631;1;18752.904;116.635;4.42;35.666;456.034;1.008;0.319;21.355;0.927;0.748;0.0;1.0
0;4;3733;814;136;418.75;2.758;72.321;4.305;1.547;68.017;66.47;9.63;6.014;4.817;3.403;2;7838.709;69.563;3.895;5.44;161.238;2.439;5.293;12.698;1.319;0.445;0.0;1.0
0;0;3732;814;144;427.618;2.516;151.945;3.859;1.343;148.086;146.744;15.184;6.414;4.677;3.747;2;12359.841;149.429;3.509;7.429;870.581;2.962;7.888;29.506;1.943;1.034;0.0;1.0
0;4;3726;814;168;410.405;3.238;7.537;5.079;1.841;2.458;0.617;4.874;4.804;4.733;5.26;2;3967.549;4.299;4.118;5.527;0.671;-0.01;-1.018;0.819;0.168;0.029;0.0;1.0
0;4;3725;814;152;396.421;2.821;75.539;4.611;1.79;70.928;69.139;11.672;6.944;5.392;4.24;2;9501.1;72.718;4.159;8.806;251.751;2.398;4.903;15.867;1.359;0.556;0.0;1.0
0;4;3724;814;137;383.562;2.766;77.594;4.422;1.656;73.172;71.516;9.225;5.815;4.668;3.223;2;7509.061;74.828;3.435;6.662;151.631;2.687;7.151;12.314;1.335;0.432;0.0;1.0
0;0;3723;814;166;410.681;2.959;65.92;4.575;1.616;61.345;59.729;11.508;6.921;5.358;4.223;2;9367.48;62.961;4.116;6.835;211.028;1.946;2.605;14.527;1.262;0.509;0.0;1.0
0;4;3716;814;159;408.642;3.541;91.721;4.829;1.287;86.892;85.605;6.64;5.292;4.93;5.25;2;5405.024;88.179;4.154;5.509;81.851;5.806;36.372;9.047;1.363;0.317;0.0;1.0
0;0;3709;814;147;383.469;3.287;31.82;5.052;1.765;26.768;25.003;6.228;5.484;5.105;4.748;2;5069.302;28.533;4.523;5.577;18.856;3.089;9.313;4.342;0.697;0.152;0.0;1.0
0;2;3706;814;164;401.738;3.46;11.377;4.998;1.539;6.378;4.839;5.047;4.923;4.815;4.11;2;4108.638;7.917;4.093;5.488;1.461;1.585;3.541;1.209;0.239;0.042;0.0;1.0
0;2;3701;814;165;405.685;3.181;5.863;4.518;1.337;1.345;0.008;4.472;4.424;4.376;5.513;2;3639.804;2.682;3.951;5.011;0.411;-0.111;-1.039;0.641;0.143;0.022;0.0;1.0
0;0;3700;814;192;401.25;3.201;13.575;4.712;1.51;8.863;7.353;4.92;4.756;4.626;3.201;1;4004.576;10.374;3.899;5.222;2.114;2.388;7.859;1.454;0.296;0.051;0.0;1.0
0;2;3700;814;162;419.87;3.218;10.002;4.915;1.696;5.087;3.39;4.974;4.844;4.732;4.99;2;4048.976;6.783;4.041;5.387;1.527;1.632;3.322;1.236;0.248;0.043;0.0;1.0
0;0;3698;814;149;427.02;3.272;25.069;5.049;1.777;20.02;18.244;5.663;5.293;5.046;5.388;2;4609.674;21.797;4.488;5.603;6.761;3.046;11.644;2.6;0.459;0.091;0.0;1.0
0;2;3695;814;158;405.076;3.502;29.608;5.47;1.969;24.138;22.169;7.192;6.06;5.523;3.502;1;5853.89;26.106;4.392;6.103;34.392;2.851;7.191;5.865;0.815;0.206;0.0;1.0
0;2;3690;814;178;407.579;3.246;48.022;5.173;1.928;42.849;40.922;7.537;6.058;5.407;4.882;2;6135.132;44.777;4.481;5.87;50.874;3.123;10.162;7.133;0.946;0.25;0.0;1.0
0;2;3688;814;166;410.006;2.979;7.852;4.435;1.456;3.416;1.96;4.34;4.277;4.215;2.979;1;3532.615;4.872;3.658;4.886;0.541;0.316;0.622;0.736;0.169;0.026;0.0;1.0
0;4;3682;814;149;389.047;3.091;72.864;4.192;1.1;68.672;67.571;7.639;5.337;4.583;3.354;2;6218.485;69.772;3.653;4.818;96.898;3.299;12.018;9.844;1.289;0.345;0.0;1.0
0;0;3680;814;147;414.408;3.252;23.651;5.177;1.925;18.474;16.548;5.683;5.293;5.042;3.252;1;4625.895;20.399;4.055;5.703;7.487;3.142;11.45;2.736;0.481;0.096;0.0;1.0
0;0;3674;814;171;416.877;2.775;36.77;4.453;1.678;32.317;30.639;6.575;5.322;4.697;2.775;1;5351.65;33.995;3.964;5.367;31.238;2.42;5.501;5.589;0.85;0.196;0.0;1.0
0;0;3669;814;164;400.707;3.233;45.962;4.421;1.188;41.541;40.353;5.238;4.654;4.438;4.218;2;4263.974;42.729;3.834;4.905;20.709;5.89;37.349;4.551;0.869;0.16;0.0;1.0
0;2;3669;814;150;421.973;2.896;41.98;4.16;1.263;37.82;36.557;6.096;4.896;4.383;2.896;1;4962.307;39.084;3.49;4.735;33.15;3.001;9.217;5.758;0.944;0.202;0.0;1.0
0;0;3655;814;175;412.04;3.714;51.936;5.124;1.41;46.812;45.402;6.452;5.562;5.239;3.714;1;5252.103;48.222;4.493;5.816;36.161;4.869;25.187;6.013;0.932;0.211;0.0;1.0
0;2;3644;814;158;397.557;3.81;7.776;5.634;1.824;2.142;0.317;5.46;5.386;5.309;3.81;1;4444.636;3.966;4.59;6.19;0.787;-0.16;-1.095;0.887;0.162;0.031;0.0;1.0
0;0;3634;814;121;416.702;2.323;142.287;3.258;0.935;139.029;138.095;12.724;5.376;3.835;2.576;2;10357.049;139.964;2.725;7.132;549.556;2.838;7.912;23.443;1.842;0.822;0.0;1.0
0;2;3632;814;143;400.252;2.753;35.432;4.601;1.847;30.832;28.984;6.461;5.322;4.715;4.657;2;5259.498;32.679;3.544;6.168;27.051;2.534;6.743;5.201;0.805;0.182;0.0;1.0
1;2;3632;814;169;396.651;2.508;104.027;12.201;9.693;91.826;82.133;20.732;12.651;7.811;2.508;1;16875.677;101.519;5.187;30.859;411.438;1.415;1.59;20.284;0.978;0.711;0.0;1.0
0;4;3626;814;177;393.944;3.089;5.741;4.468;1.379;1.273;-0.105;4.348;4.304;4.259;3.258;2;3539.028;2.652;3.77;4.852;0.372;-0.176;-1.179;0.61;0.14;0.021;0.0;1.0
0;2;3611;814;148;411.0;2.963;47.053;4.763;1.799;42.291;40.491;6.903;5.486;4.859;3.215;2;5619.424;44.09;3.758;5.347;43.949;3.048;9.803;6.629;0.96;0.232;0.0;1.0
0;2;3610;814;170;401.882;3.112;7.662;4.523;1.411;3.139;1.729;4.462;4.393;4.325;4.765;2;3631.874;4.55;3.697;4.994;0.63;0.49;0.434;0.794;0.178;0.028;0.0;1.0
0;2;3608;814;136;399.044;2.851;45.687;4.815;1.965;40.872;38.907;6.766;5.547;4.941;2.851;1;5507.728;42.836;3.808;5.644;33.521;2.98;10.347;5.79;0.856;0.203;0.0;1.0
0;4;3600;814;151;385.397;2.887;79.151;8.167;5.28;70.984;65.704;16.938;10.238;7.061;3.874;2;13787.487;76.264;4.064;21.006;336.524;1.515;1.127;18.345;1.083;0.643;0.0;1.0
0;2;3600;814;155;393.987;2.765;42.483;4.272;1.508;38.211;36.703;6.258;5.079;4.53;3.261;2;5094.138;39.718;3.834;4.805;30.968;2.899;9.284;5.565;0.889;0.195;0.0;1.0
0;4;3596;814;142;411.69;3.179;57.767;4.931;1.752;52.836;51.083;8.001;5.973;5.223;5.012;2;6512.458;54.588;4.428;5.626;85.201;3.236;10.404;9.23;1.154;0.324;0.0;1.0
0;4;3588;814;157;403.631;4.05;18.41;5.61;1.56;12.8;11.24;5.763;5.647;5.557;4.426;2;4691.151;14.36;4.959;6.314;1.948;4.332;28.361;1.396;0.242;0.049;0.0;1.0
0;4;3579;814;150;414.133;3.279;27.695;4.533;1.254;23.162;21.908;5.381;4.969;4.726;3.769;2;4380.201;24.416;3.907;5.393;8.385;3.83;18.179;2.896;0.538;0.101;0.0;1.0
0;0;3579;814;145;412.007;3.579;20.258;5.404;1.825;14.854;13.029;5.84;5.51;5.28;3.795;2;4754.118;16.678;4.283;6.046;5.87;2.703;8.235;2.423;0.415;0.085;0.0;1.0
0;2;3576;814;186;403.882;3.165;5.81;4.526;1.361;1.284;-0.078;4.434;4.388;4.34;3.479;2;3609.556;2.645;3.849;4.905;0.402;-0.127;-1.072;0.634;0.143;0.022;0.0;1.0
0;2;3562;814;173;413.145;3.204;5.95;4.632;1.429;1.318;-0.11;4.538;4.485;4.431;3.958;2;3694.167;2.747;3.875;5.07;0.476;-0.045;-1.188;0.69;0.152;0.024;0.0;1.0
0;2;3550;814;165;412.509;3.006;86.441;4.737;1.731;81.704;79.973;10.431;6.351;5.168;3.006;1;8490.851;83.434;4.221;5.517;240.367;2.914;7.753;15.504;1.486;0.543;0.0;1.0
0;4;3549;814;153;396.556;2.871;6.589;4.239;1.368;2.35;0.982;4.121;4.061;4.002;4.249;2;3354.822;3.718;3.419;4.609;0.492;0.227;-0.154;0.701;0.17;0.025;0.0;1.0
0;2;3544;814;144;411.451;3.448;11.134;5.504;2.055;5.63;3.574;5.472;5.328;5.198;3.448;1;4454.037;7.685;4.39;5.983;1.782;1.338;2.68;1.335;0.244;0.047;0.0;1.0
0;2;3538;814;173;402.538;3.499;38.665;5.122;1.623;33.543;31.92;5.844;5.288;5.022;5.59;2;4757.022;35.166;4.209;5.592;16.127;4.779;25.681;4.016;0.687;0.141;0.0;1.0
0;4;3529;814;164;410.311;2.932;5.59;4.031;1.099;1.56;0.461;4.126;4.08;4.035;3.508;2;3358.696;2.659;3.564;4.673;0.386;0.33;-1.103;0.621;0.151;0.022;0.0;1.0
0;4;3521;814;145;403.759;2.763;87.46;4.46;1.697;83.0;81.303;11.594;6.502;5.014;2.763;1;9437.227;84.697;3.968;5.921;284.634;2.384;4.674;16.871;1.455;0.591;0.0;1.0
0;4;3512;814;146;414.226;3.482;14.908;4.85;1.368;10.058;8.69;5.035;4.902;4.801;5.671;2;4098.832;11.426;4.216;5.408;1.92;3.356;15.131;1.385;0.275;0.049;0.0;1.0
0;0;3495;814;172;410.279;3.694;6.547;5.01;1.316;1.537;0.221;5.037;4.981;4.924;4.372;2;4100.361;2.854;4.398;5.685;0.567;0.064;-1.194;0.753;0.15;0.026;0.0;1.0
0;2;3490;814;159;425.597;3.42;57.212;4.809;1.388;52.403;51.015;5.965;5.08;4.778;3.42;1;4855.584;53.792;3.995;5.423;38.846;5.609;33.592;6.233;1.045;0.218;0.0;1.0
0;4;3478;814;167;395.198;3.485;7.991;5.125;1.64;2.866;1.227;5.03;4.967;4.904;5.195;2;4094.028;4.506;4.327;5.619;0.617;0.066;-0.346;0.786;0.156;0.028;0.0;1.0
0;4;3478;814;164;413.799;3.111;5.676;4.339;1.228;1.337;0.109;4.341;4.29;4.24;3.451;2;3533.407;2.565;3.754;4.926;0.432;-0.003;-1.268;0.657;0.151;0.023;0.0;1.0
0;2;3474;814;166;403.386;2.878;7.939;4.206;1.328;3.733;2.405;4.195;4.104;4.02;2.878;1;3414.933;5.062;3.398;4.622;0.853;1.212;2.329;0.924;0.22;0.032;0.0;1.0
0;4;3464;814;171;398.351;2.923;36.772;5.002;2.08;31.77;29.69;7.914;6.158;5.268;2.923;1;6441.78;33.849;4.09;7.251;48.862;2.022;3.177;6.99;0.883;0.245;0.0;1.0
0;0;3452;814;150;382.633;2.949;47.772;4.691;1.742;43.081;41.339;7.256;5.714;5.027;4.787;2;5906.282;44.823;4.249;5.57;48.866;2.924;8.975;6.99;0.963;0.245;0.0;1.0
0;2;3439;814;144;400.132;2.973;45.765;4.648;1.674;41.118;39.443;6.326;5.134;4.638;5.066;2;5149.714;42.792;3.667;5.175;36.982;3.309;11.103;6.081;0.961;0.213;0.0;1.0
0;0;3431;814;174;400.414;2.899;5.422;4.024;1.125;1.398;0.274;4.054;4.011;3.968;2.899;1;3300.234;2.523;3.497;4.521;0.354;0.203;-1.131;0.595;0.147;0.021;0.0;1.0
0;0;3426;814;165;402.939;3.636;6.805;5.163;1.527;1.642;0.115;5.205;5.145;5.084;4.434;2;4236.9;3.17;4.556;5.855;0.623;0.087;-1.143;0.79;0.152;0.028;0.0;1.0
0;2;3426;814;155;412.703;2.591;49.951;4.283;1.693;45.667;43.974;8.132;5.704;4.704;3.613;2;6619.676;47.36;3.613;5.73;77.985;2.173;4.019;8.831;1.086;0.31;0.0;1.0
0;4;3423;814;168;397.47;2.555;4.648;3.478;0.923;1.171;0.248;3.519;3.478;3.437;2.949;2;2864.219;2.094;3.029;4.007;0.285;0.076;-1.332;0.534;0.152;0.019;0.0;1.0
